time,position
4.108216432865732262e-06,7.317744304992345719e-05
4.118236472945892674e-06,7.338220639906843288e-05
4.128256513026053085e-06,7.358334490257277332e-05
4.138276553106212650e-06,7.378086878916414700e-05
4.148296593186373061e-06,7.397478889263561796e-05
4.158316633266533472e-06,7.416511665557061212e-05
4.168336673346693884e-06,7.435186413306595912e-05
4.178356713426854295e-06,7.453504399645574728e-05
4.188376753507014707e-06,7.471466953703433838e-05
4.198396793587175118e-06,7.489075466977995158e-05
4.208416833667335530e-06,7.506331393707846419e-05
4.218436873747495941e-06,7.523236251244612828e-05
4.228456913827655505e-06,7.539791620425426589e-05
4.238476953907815917e-06,7.555999145945174170e-05
4.248496993987976328e-06,7.571860536728879088e-05
4.258517034068136740e-06,7.587377566304106386e-05
4.268537074148297151e-06,7.602552073173144841e-05
4.278557114228457563e-06,7.617385961185511726e-05
4.288577154308617974e-06,7.631881199910376258e-05
4.298597194388778385e-06,7.646039825008579176e-05
4.308617234468938797e-06,7.659863938605319109e-05
4.318637274549099208e-06,7.673355709662388997e-05
4.328657314629258773e-06,7.686517374350458588e-05
4.338677354709419184e-06,7.699351236421430125e-05
4.348697394789579596e-06,7.711859667580924134e-05
4.358717434869740007e-06,7.724045107860491447e-05
4.368737474949900418e-06,7.735910065989955338e-05
4.378757515030060830e-06,7.747457119769927123e-05
4.388777555110221241e-06,7.758688916443915189e-05
4.398797595190381653e-06,7.769608173070878543e-05
4.408817635270542064e-06,7.780217676897395473e-05
4.418837675350701628e-06,7.790520285730238783e-05
4.428857715430862040e-06,7.800518928308463132e-05
4.438877755511022451e-06,7.810216604676001957e-05
4.448897795591182863e-06,7.819616386553803606e-05
4.458917835671343274e-06,7.828721417712330673e-05
4.468937875751503686e-06,7.837534914343834375e-05
4.478957915831664097e-06,7.846060165434702095e-05
4.488977955911824508e-06,7.854300533137859150e-05
4.498997995991984920e-06,7.862259453145078395e-05
4.509018036072145331e-06,7.869940435059327776e-05
4.519038076152304896e-06,7.877347062767101613e-05
4.529058116232465307e-06,7.884482994810852188e-05
4.539078156312625719e-06,7.891351964761193630e-05
4.549098196392786130e-06,7.897957781589412106e-05
4.559118236472946541e-06,7.904304330039699526e-05
4.569138276553106953e-06,7.910395571001558018e-05
4.579158316633267364e-06,7.916235541882144769e-05
4.589178356713427776e-06,7.921828356978565368e-05
4.599198396793588187e-06,7.927178207850275567e-05
4.609218436873747752e-06,7.932289363691439677e-05
4.619238476953908163e-06,7.937166171703269985e-05
4.629258517034068574e-06,7.941813057466306548e-05
4.639278557114228986e-06,7.946234525312902976e-05
4.649298597194389397e-06,7.950435158699405939e-05
4.659318637274549809e-06,7.954419620578689735e-05
4.669338677354710220e-06,7.958192653772300565e-05
4.679358717434870632e-06,7.961759081343034469e-05
4.689378757515031043e-06,7.965123806967013833e-05
4.699398797595191454e-06,7.968291815306316830e-05
4.709418837675351019e-06,7.971268172381173187e-05
4.719438877755511430e-06,7.974058025942257525e-05
4.729458917835671842e-06,7.976666605843264594e-05
4.739478957915832253e-06,7.979099224412863802e-05
4.749498997995992664e-06,7.981361276827586158e-05
4.759519038076153076e-06,7.983458241483662248e-05
4.769539078156313487e-06,7.985395680369692338e-05
4.779559118236473899e-06,7.987179239438817744e-05
4.789579158316634310e-06,7.988814648981260827e-05
4.799599198396793875e-06,7.990307723996423184e-05
4.809619238476954286e-06,7.991664364565395824e-05
4.819639278557114697e-06,7.992890556223388040e-05
4.829659318637275109e-06,7.993992370331839145e-05
4.839679358717435520e-06,7.994975964450944919e-05
4.849699398797595932e-06,7.995847582711931975e-05
4.859719438877756343e-06,7.996613556189502892e-05
4.869739478957916755e-06,7.997280303274040107e-05
4.879759519038077166e-06,7.997854330044034787e-05
4.889779559118237577e-06,7.998342230638372035e-05
4.899799599198397142e-06,7.998750687628900706e-05
4.909819639278557553e-06,7.999086472392534302e-05
4.919839679358717965e-06,7.999356445483571420e-05
4.929859719438878376e-06,7.999567557006273695e-05
4.939879759519038787e-06,7.999726846987088673e-05
4.949899799599199199e-06,7.999841445746937727e-05
4.959919839679359610e-06,7.999918574273777742e-05
4.969939879759520022e-06,7.999965544594574618e-05
4.979959919839680433e-06,7.999989760148111604e-05
4.989979959919839998e-06,7.999998716156968227e-05
5.000000000000000409e-06,8.000000000000000654e-05
